clip_A,clip_B,clip_C,simple_chroma_similar,simple_chroma_dissimilar,simple_mfcc_similar,simple_mfcc_dissimilar,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
58285|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-27-suite_gigue_pezold-117-146.mp3,52226|1/jeff_wahl-guinevere-14-tristan_and_isolde-320-349.mp3,2634|4/jay_kishor-the_color_of_night-01-malkauns-1480-1509.mp3,5.287503304038224,7.9271390055008055,1317.9262078859545,921.19464445591984,1
58285|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-27-suite_gigue_pezold-117-146.mp3,52226|1/jeff_wahl-guinevere-14-tristan_and_isolde-320-349.mp3,2634|4/jay_kishor-the_color_of_night-01-malkauns-1480-1509.mp3,6.2797143498063663,8.6263269232359647,1141.5290857237867,1113.1812603746798,1
51409|5/paul_beier-simone_molinaro-14-frais___gaillard__canzone_francese_a_quattro_di_clemens_non_papa-175-204.mp3,55261|8/jacob_heringman-josquin_des_prez_lute_settings-18-newsidler__adieu_mes_amours-146-175.mp3,44825|6/norine_braun-crow-10-wingsphoenix-59-88.mp3,7.860961026364385,10.495555777810349,517.35075452846991,845.16628878401002,1
51409|5/paul_beier-simone_molinaro-14-frais___gaillard__canzone_francese_a_quattro_di_clemens_non_papa-175-204.mp3,55261|8/jacob_heringman-josquin_des_prez_lute_settings-18-newsidler__adieu_mes_amours-146-175.mp3,44825|6/norine_braun-crow-10-wingsphoenix-59-88.mp3,6.0700371198308343,10.136558956301968,539.85413324515366,1349.7956398963934,1
58843|8/jacob_heringman-blame_not_my_lute-49-grene_sleves-0-29.mp3,37140|0/american_bach_soloists-joseph_haydn__masses-08-sanctus__adagio__allegro-117-146.mp3,8725|b/satori-journey_to_other_worlds-02-other_worlds-204-233.mp3,7.0870387066036455,6.953078369916418,1189.9212277894881,1248.1188014212498,1
58843|8/jacob_heringman-blame_not_my_lute-49-grene_sleves-0-29.mp3,37140|0/american_bach_soloists-joseph_haydn__masses-08-sanctus__adagio__allegro-117-146.mp3,8725|b/satori-journey_to_other_worlds-02-other_worlds-204-233.mp3,8.8485953836557307,7.8956794552925151,1044.8611386089451,1100.6346328372622,1
54892|d/drevo-christian_themes_in_ukrainian_folk_songs-17-through_the_wide_field_through_the_deep_sea-88-117.mp3,43402|d/the_west_exit-nocturne-10-nine_lives-204-233.mp3,43640|c/liquid_zen-seventythree-10-passing_cars-0-29.mp3,7.1972970088320602,4.4789213752419093,1725.4720295325924,1351.2189196583695,1
54892|d/drevo-christian_themes_in_ukrainian_folk_songs-17-through_the_wide_field_through_the_deep_sea-88-117.mp3,43402|d/the_west_exit-nocturne-10-nine_lives-204-233.mp3,43640|c/liquid_zen-seventythree-10-passing_cars-0-29.mp3,7.1032272843726485,9.6225757841698094,1789.2752222444515,1772.7259006521247,1
6352|d/shiva_in_exile-ethnic-02-breathing-30-59.mp3,43037|4/rapoon-the_kirghiz_light__cd_1-10-jacobs_drum-88-117.mp3,7445|7/artemis-gravity-02-fountain_of_life-59-88.mp3,1.8483174165041365,6.7959186401663771,486.8261799426682,582.4680291567895,1
6352|d/shiva_in_exile-ethnic-02-breathing-30-59.mp3,43037|4/rapoon-the_kirghiz_light__cd_1-10-jacobs_drum-88-117.mp3,7445|7/artemis-gravity-02-fountain_of_life-59-88.mp3,2.1897786330373834,7.2372598178472201,580.66888620316104,846.82391978190799,1
3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,11.137570634971535,6.4240547073445526,855.34171390778579,810.10875093876098,1
3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,4.5671035783497933,7.7800807584442522,603.32747800499817,725.39931287837567,1
43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,5.7820220833342892,8.070852178518809,917.61750868960257,680.50204909811146,1
43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,7.6225915598646168,7.1676830827015117,854.3703187004877,948.69308622197093,1
28952|3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3,14627|f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3,17471|b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3,8.3720390504585254,11.786625170863653,896.27192739162467,1069.9203032597441,1
28952|3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3,14627|f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3,17471|b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3,4.2932013905240094,7.2240587878159417,1302.9168221164732,1668.3767868951031,1
31786|e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3,52858|5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3,9386|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3,6.0196633204887693,6.7166714604296391,612.2615598735631,919.99361500648206,1
31786|e/c_layne-the_sun_will_come_out_to_blind_you-07-how_soon_i_forget-117-146.mp3,52858|5/kammen___swan-wild_wood-15-lullaby_set-204-233.mp3,9386|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-02-recercar_2_steel_string_guitar-0-29.mp3,5.8656050119249743,7.2828740615202463,647.98871147841908,1122.4283199581166,1
24201|2/anup-embrace-05-romance_with_nature-262-291.mp3,24006|4/jay_kishor-amber-05-raga_malgunji__tabla_solo_in_jhaptaal-146-175.mp3,16180|e/sun_palace-into_heaven-03-your_hands_lie_open-204-233.mp3,8.3786176999030797,7.5454281541953554,1422.5623124230131,662.46376979157526,1
24201|2/anup-embrace-05-romance_with_nature-262-291.mp3,24006|4/jay_kishor-amber-05-raga_malgunji__tabla_solo_in_jhaptaal-146-175.mp3,16180|e/sun_palace-into_heaven-03-your_hands_lie_open-204-233.mp3,8.5340274027542176,10.884151259992084,1234.8489772486823,888.9784869073269,1
56581|0/ensemble_vermillian-stolen_jewels-21-buxtehude_sonata_iii_op__i_prestoadagio-59-88.mp3,18853|0/william_brooks-bitter_circus-04-ole_soledad-0-29.mp3,37228|a/yongen-yello_haus-08-shackles_of_gold-175-204.mp3,6.0894681085884272,6.2119186070308992,990.7150895263278,1275.4068266884631,1
56581|0/ensemble_vermillian-stolen_jewels-21-buxtehude_sonata_iii_op__i_prestoadagio-59-88.mp3,18853|0/william_brooks-bitter_circus-04-ole_soledad-0-29.mp3,37228|a/yongen-yello_haus-08-shackles_of_gold-175-204.mp3,7.3444455029911015,8.1748313773314472,1038.2492204801679,755.98022196009322,1
41781|7/monoide-zeitpunkt-09-zeitpunkt-204-233.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,45713|7/beight-file_in_rhythm-11-ghostly_feeling-88-117.mp3,8.225846234348019,8.68203813541591,507.18804026732585,592.30414768301875,1
41781|7/monoide-zeitpunkt-09-zeitpunkt-204-233.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,45713|7/beight-file_in_rhythm-11-ghostly_feeling-88-117.mp3,6.0242256127044058,5.0419913085133006,511.393142041224,511.18158162620796,1
43509|7/claire_fitch-ambiencellist_part_ii-10-oceanic_memories-0-29.mp3,19374|3/dj_cary-downtempo_chill-04-reentry_cargo_cult-117-146.mp3,5396|7/jag-cypress_grove_blues-01-train_train-59-88.mp3,4.6870507677789535,6.3500038729674548,577.83452196964913,674.50686371499523,1
43509|7/claire_fitch-ambiencellist_part_ii-10-oceanic_memories-0-29.mp3,19374|3/dj_cary-downtempo_chill-04-reentry_cargo_cult-117-146.mp3,5396|7/jag-cypress_grove_blues-01-train_train-59-88.mp3,5.6331231510111177,3.999795807999222,670.25784262097523,712.83421250361312,1
11965|8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-30-59.mp3,41411|5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-88-117.mp3,25241|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3,8.3897997377329236,9.056925301983858,690.25018812041469,855.78586048413615,1
11965|8/kenji_williams-worldspirit_soundtrack-03-buddha_embryo-30-59.mp3,41411|5/paul_avgerinos-muse_of_the_round_sky-09-the_night_sky-88-117.mp3,25241|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-05-trisagion_holy_god_strochnoi_chant-59-88.mp3,8.600346251893491,7.6936870933985109,785.14542476334145,1247.2793357016051,1
10757|7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-958-987.mp3,29305|f/rapoon-tin_of_drum-06-southbound-929-958.mp3,6848|5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-59-88.mp3,7.3801229412006544,10.698464403585579,626.37040535913923,1013.5275413966235,1
